event_id,user_id,session_id,event_name,event_timestamp,product_id,platform
781,276,S00413,Product_View,2023-06-09 09:12:00,1038.0,Android App
782,276,S00413,add_to_cart,2023-06-09 09:25:00,1038.0,Android App
783,276,S00413,Checkout_Start,2023-06-09 09:44:00,1038.0,Android App
784,276,S00413,purchase_complete,2023-06-09 09:50:00,1038.0,Android App
785,424,S00414,homepage_view,2023-05-20 22:01:00,,Web
786,424,S00414,product_view,2023-05-20 22:08:00,1032.0,Web
787,233,S00415,homepage_view,2023-07-31 01:01:00,,Android App
788,233,S00415,product_view,2023-07-31 01:05:00,1034.0,Android App
789,36,S00416,Homepage_View,2023-07-08 12:07:00,,iOS App
790,36,S00416,Product_View,2023-07-08 12:27:00,1009.0,iOS App
791,351,S00417,Homepage_View,2025-01-13 12:05:00,,iOS App
792,270,S00418,Homepage_View,2023-05-28 10:15:00,,Web
793,270,S00418,Product_View,2023-05-28 10:30:00,1032.0,Web
794,153,S00419,homepage_view,2023-08-29 12:14:00,,Web
795,153,S00419,product_view,2023-08-29 12:27:00,1012.0,Web
796,153,S00419,add_to_cart,2023-08-29 12:50:00,1012.0,Web
797,153,S00419,Checkout_Start,2023-08-29 13:11:00,1012.0,Web
798,153,S00419,PURCHASE_COMPLETE,2023-08-29 13:35:00,1012.0,Web
799,211,S00420,homepage_view,2024-09-10 17:03:00,,iOS App
800,211,S00420,Product_View,2024-09-10 17:09:00,1024.0,iOS App
801,211,S00420,add_to_cart,2024-09-10 17:10:00,1024.0,iOS App
802,211,S00420,Checkout_Start,2024-09-10 17:21:00,1024.0,iOS App
803,211,S00420,Purchase_Complete,2024-09-10 17:22:00,1024.0,iOS App
804,168,S00421,Homepage_View,2024-02-05 21:16:00,,Web
805,168,S00421,product_view,2024-02-05 21:31:00,1030.0,Web
806,168,S00421,add_to_cart,2024-02-05 21:37:00,1030.0,Web
807,168,S00421,Checkout_Start,2024-02-05 21:41:00,1030.0,Web
808,6,S00422,Homepage_View,2023-04-08 21:15:00,,Android App
809,273,S00423,HOMEPAGE_VIEW,2023-11-17 06:02:00,,Android App
810,460,S00424,homepage_view,12-01-2025 22:15,,Web
811,460,S00424,product_view,2025-01-12 22:22:00,1020.0,Web
812,460,S00424,add_to_cart,2025-01-12 22:25:00,1020.0,Web
813,460,S00424,checkout_start,2025-01-12 22:32:00,1020.0,Web
814,409,S00425,homepage_view,2023-04-11 21:06:00,,iOS App
815,409,S00425,product_view,2023-04-11 21:24:00,1047.0,iOS App
816,203,S00426,homepage_view,2023-06-24 13:07:00,,iOS App
817,203,S00426,product_view,2023-06-24 13:18:00,1015.0,iOS App
818,34,S00427,Homepage_View,2023-04-24 21:20:00,,Android App
819,34,S00427,Product_View,2023-04-24 21:45:00,1042.0,Android App
820,34,S00427,ADD_TO_CART,2023-04-24 22:03:00,1042.0,Android App
821,324,S00428,HOMEPAGE_VIEW,2023-02-02 22:25:00,,Android App
822,353,S00429,Homepage_View,2024-03-11 10:03:00,,Web
823,353,S00429,product_view,2024-03-11 10:20:00,1031.0,Web
824,7,S00430,homepage_view,2024-02-19 07:25:00,,iOS App
825,318,S00431,Homepage_View,2023-07-06 02:12:00,,iOS App
826,318,S00431,product_view,2023-07-06 02:14:00,1009.0,iOS App
827,485,S00432,Homepage_View,2025-01-11 01:09:00,,Android App
828,485,S00432,Product_View,2025-01-11 01:23:00,1009.0,Android App
829,485,S00432,Add_To_Cart,2025-01-11 01:47:00,1009.0,Android App
830,485,S00432,checkout_start,2025-01-11 02:09:00,1009.0,Android App
831,114,S00433,Homepage_View,12-01-2025 23:06,,Web
832,114,S00433,product_view,2025-01-12 23:13:00,1021.0,Web
833,114,S00433,add_to_cart,2025-01-12 23:20:00,1021.0,Web
834,478,S00434,HOMEPAGE_VIEW,2025-01-13 17:14:00,,Web
835,478,S00434,product_view,2025-01-13 17:28:00,1006.0,Web
836,478,S00434,Add_To_Cart,2025-01-13 17:47:00,1006.0,Web
837,247,S00435,homepage_view,2024-08-06 02:13:00,,Android App
838,222,S00436,Homepage_View,05-12-2023 04:25,,Android App
839,154,S00437,HOMEPAGE_VIEW,2024-12-30 19:18:00,,Web
840,154,S00437,Product_View,2024-12-30 19:28:00,1010.0,Web
841,171,S00438,homepage_view,06-09-2023 04:07,1031.0,Web
842,374,S00439,Homepage_View,2025-01-06 23:13:00,1032.0,Android App
843,374,S00439,Product_View,2025-01-06 23:29:00,1032.0,Android App
844,210,S00440,homepage_view,2023-10-06 01:19:00,,iOS App
845,210,S00440,Product_View,2023-10-06 01:44:00,1025.0,iOS App
846,353,S00441,Homepage_View,2024-08-21 11:21:00,1004.0,Web
847,353,S00441,Product_View,2024-08-21 11:23:00,1004.0,Web
848,358,S00442,HOMEPAGE_VIEW,2023-08-12 21:09:00,,Web
849,358,S00442,product_view,12-08-2023 21:29,1010.0,Web
850,330,S00443,HOMEPAGE_VIEW,14-10-2023 22:23,1026.0,Android App
851,449,S00444,Homepage_View,2025-01-14 02:23:00,,Android App
852,301,S00445,HOMEPAGE_VIEW,2024-08-05 09:25:00,,Web
853,409,S00446,homepage_view,2023-02-25 11:24:00,1018.0,iOS App
854,409,S00446,Product_View,25-02-2023 11:30,1018.0,iOS App
855,409,S00446,Add_To_Cart,2023-02-25 11:53:00,1018.0,iOS App
856,88,S00447,homepage_view,2023-04-30 05:23:00,,Android App
857,231,S00448,HOMEPAGE_VIEW,2025-01-13 20:02:00,,iOS App
858,231,S00448,Product_View,2025-01-13 20:16:00,1013.0,iOS App
859,445,S00449,homepage_view,2024-10-10 20:10:00,,iOS App
860,445,S00449,product_view,2024-10-10 20:29:00,1006.0,iOS App
861,52,S00450,homepage_view,2023-03-03 00:25:00,,iOS App
862,52,S00450,product_view,2023-03-03 00:32:00,1018.0,iOS App
863,493,S00451,Homepage_View,2023-08-15 08:25:00,,Android App
864,176,S00452,Homepage_View,2025-01-13 17:13:00,,Android App
865,413,S00453,Homepage_View,2024-01-12 03:23:00,,iOS App
866,413,S00453,product_view,2024-01-12 03:43:00,1030.0,iOS App
867,413,S00453,add_to_cart,2024-01-12 04:06:00,1030.0,iOS App
868,244,S00454,homepage_view,2024-06-19 16:07:00,1043.0,Android App
869,9,S00455,Homepage_View,2023-11-14 20:24:00,,Android App
870,9,S00455,product_view,2023-11-14 20:48:00,1003.0,Android App
871,483,S00456,HOMEPAGE_VIEW,2023-01-20 15:04:00,,Web
872,446,S00457,homepage_view,2023-11-09 16:17:00,,Web
873,446,S00457,Product_View,2023-11-09 16:39:00,1046.0,Web
874,446,S00457,Add_To_Cart,2023-11-09 16:43:00,1046.0,Web
875,446,S00457,checkout_start,2023-11-09 17:08:00,1046.0,Web
876,15,S00458,Homepage_View,2024-05-06 05:25:00,,Android App
877,15,S00458,product_view,2024-05-06 05:47:00,1025.0,Android App
878,325,S00459,Homepage_View,2023-06-24 23:23:00,,Android App
879,308,S00460,HOMEPAGE_VIEW,2024-02-10 02:13:00,,Web
880,9999,S00461,Homepage_View,07-07-2023 17:08,,Android App
881,402,S00461,product_view,2023-07-07 17:32:00,1015.0,Android App
882,402,S00461,add_to_cart,2023-07-07 17:44:00,1015.0,Android App
883,1,S00462,homepage_view,2023-05-09 09:18:00,,iOS App
884,1,S00462,product_view,2023-05-09 09:30:00,1038.0,iOS App
885,114,S00463,Homepage_View,2025-01-12 21:15:00,,iOS App
886,256,S00464,Homepage_View,2023-04-02 21:20:00,,Android App
887,360,S00465,HOMEPAGE_VIEW,2023-02-12 01:10:00,1021.0,Web
888,362,S00466,Homepage_View,2023-03-02 18:07:00,,Android App
889,362,S00466,product_view,2023-03-02 18:18:00,1041.0,Android App
890,362,S00466,add_to_cart,02-03-2023 18:42,1041.0,Android App
891,92,S00467,homepage_view,2025-01-11 02:22:00,1020.0,Android App
892,92,S00467,Product_View,2025-01-11 02:44:00,1020.0,Android App
893,201,S00468,HOMEPAGE_VIEW,2025-01-12 04:10:00,1019.0,Web
894,201,S00468,product_view,2025-01-12 04:14:00,1019.0,Web
895,444,S00469,HOMEPAGE_VIEW,2024-02-08 01:15:00,,Web
896,150,S00470,HOMEPAGE_VIEW,2025-01-13 21:24:00,,iOS App
897,348,S00471,homepage_view,2025-01-12 23:06:00,,Android App
898,348,S00471,product_view,2025-01-12 23:08:00,1044.0,Android App
899,304,S00472,Homepage_View,2023-08-09 13:24:00,,iOS App
900,304,S00472,product_view,2023-08-09 13:34:00,1041.0,iOS App
901,304,S00472,ADD_TO_CART,2023-08-09 13:57:00,1041.0,iOS App
902,333,S00473,Homepage_View,2023-06-20 12:21:00,,Android App
903,333,S00473,product_view,20-06-2023 12:37,1041.0,Android App
904,294,S00474,homepage_view,2025-01-13 12:19:00,,Web
905,153,S00475,homepage_view,2023-08-17 18:11:00,,iOS App
906,153,S00475,product_view,2023-08-17 18:24:00,1007.0,iOS App
907,402,S00476,HOMEPAGE_VIEW,2023-07-31 16:17:00,,Android App
908,386,S00477,HOMEPAGE_VIEW,04-01-2025 06:06,,Web
909,386,S00477,product_view,04-01-2025 06:17,1008.0,Web
910,335,S00478,homepage_view,2024-09-27 05:09:00,,iOS App
911,335,S00478,product_view,2024-09-27 05:27:00,1036.0,iOS App
912,1,S00479,Homepage_View,2023-03-11 07:17:00,,Android App
913,356,S00480,HOMEPAGE_VIEW,2024-02-15 10:20:00,,Web
914,23,S00481,Homepage_View,2023-09-11 07:05:00,,iOS App
915,23,S00481,product_view,2023-09-11 07:23:00,1013.0,iOS App
916,23,S00481,ADD_TO_CART,2023-09-11 07:47:00,1013.0,iOS App
917,23,S00481,checkout_start,2023-09-11 08:08:00,1013.0,iOS App
918,23,S00481,PURCHASE_COMPLETE,2023-09-11 08:17:00,1013.0,iOS App
919,275,S00482,Homepage_View,2023-04-13 06:24:00,1041.0,iOS App
920,275,S00482,product_view,2023-04-13 06:36:00,1041.0,iOS App
921,275,S00482,Add_To_Cart,2023-04-13 06:50:00,,iOS App
922,275,S00482,checkout_start,2023-04-13 06:54:00,1041.0,iOS App
923,275,S00482,PURCHASE_COMPLETE,2023-04-13 07:05:00,1041.0,iOS App
924,399,S00483,homepage_view,2025-01-14 05:01:00,,iOS App
925,399,S00483,product_view,2025-01-14 05:05:00,1018.0,iOS App
926,157,S00484,Homepage_View,2024-07-12 18:17:00,,Android App
927,312,S00485,Homepage_View,2023-08-04 03:11:00,,iOS App
928,404,S00486,Homepage_View,2024-12-31 17:13:00,,Web
929,366,S00487,Homepage_View,2025-01-04 04:05:00,,Web
930,328,S00488,HOMEPAGE_VIEW,2024-03-31 11:22:00,,Web
931,328,S00488,Product_View,2024-03-31 11:34:00,1016.0,Web
932,328,S00488,ADD_TO_CART,2024-03-31 11:48:00,1016.0,Web
933,157,S00489,Homepage_View,2023-12-06 20:14:00,,iOS App
934,157,S00489,product_view,2023-12-06 20:22:00,1020.0,iOS App
935,157,S00489,Add_To_Cart,2023-12-06 20:46:00,1020.0,iOS App
936,493,S00490,homepage_view,2024-01-19 13:24:00,,Web
937,455,S00491,homepage_view,2023-10-27 17:13:00,,Web
938,366,S00492,HOMEPAGE_VIEW,2025-01-11 06:08:00,,Web
939,484,S00493,HOMEPAGE_VIEW,2023-03-09 16:02:00,,Web
940,392,S00494,Homepage_View,2023-01-21 16:03:00,,iOS App
941,217,S00495,homepage_view,2023-07-10 15:12:00,,Android App
942,436,S00496,Homepage_View,20-12-2023 03:16,,Android App
943,202,S00497,homepage_view,2023-09-25 06:17:00,1042.0,Android App
944,30,S00498,Homepage_View,14-01-2025 23:11,,Web
945,96,S00499,Homepage_View,14-12-2024 12:04,,Android App
946,96,S00499,Product_View,2024-12-14 12:09:00,1001.0,Android App
947,80,S00500,Homepage_View,2024-05-18 21:16:00,,Android App
948,275,S00501,Homepage_View,2023-01-22 08:22:00,,iOS App
949,275,S00501,product_view,2023-01-22 08:34:00,1029.0,iOS App
950,275,S00501,Add_To_Cart,2023-01-22 08:39:00,1029.0,iOS App
951,275,S00501,checkout_start,2023-01-22 09:01:00,1029.0,iOS App
952,137,S00502,Homepage_View,2023-06-08 03:18:00,,Android App
953,137,S00502,Product_View,2023-06-08 03:43:00,1032.0,Android App
954,432,S00503,homepage_view,2024-05-10 12:04:00,,iOS App
955,432,S00503,product_view,10-05-2024 12:26,1008.0,iOS App
956,220,S00504,Homepage_View,2023-04-14 19:14:00,,Web
957,127,S00505,homepage_view,2023-04-02 19:17:00,,iOS App
958,359,S00506,Homepage_View,2023-03-12 07:07:00,,Web
959,258,S00507,HOMEPAGE_VIEW,2025-01-14 00:21:00,,iOS App
960,258,S00507,product_view,2025-01-14 00:30:00,1038.0,iOS App
961,258,S00507,add_to_cart,14-01-2025 00:50,1038.0,iOS App
962,258,S00507,checkout_start,2025-01-14 01:00:00,1038.0,iOS App
963,258,S00507,PURCHASE_COMPLETE,14-01-2025 01:02,1038.0,iOS App
964,57,S00508,Homepage_View,2025-01-13 01:23:00,,Android App
965,57,S00508,product_view,2025-01-13 01:24:00,1023.0,Android App
966,57,S00508,Add_To_Cart,2025-01-13 01:34:00,1023.0,Android App
967,57,S00508,Checkout_Start,2025-01-13 01:43:00,1023.0,Android App
968,57,S00508,PURCHASE_COMPLETE,2025-01-13 01:47:00,,Android App
969,9999,S00509,Homepage_View,2023-02-15 04:24:00,,Android App
970,122,S00510,homepage_view,2025-01-13 12:13:00,,iOS App
971,62,S00511,homepage_view,2024-12-12 01:07:00,,Web
972,62,S00511,Product_View,2024-12-12 01:25:00,1042.0,Web
973,390,S00512,homepage_view,2024-11-01 06:05:00,,Web
974,457,S00513,HOMEPAGE_VIEW,2023-04-07 17:15:00,,Android App
975,457,S00513,product_view,2023-04-07 17:29:00,1024.0,Android App
976,457,S00513,Add_To_Cart,2023-04-07 17:34:00,,Android App
977,356,S00514,HOMEPAGE_VIEW,2024-01-03 06:16:00,,Web
978,356,S00514,Product_View,2024-01-03 06:31:00,1026.0,Web
979,356,S00514,Add_To_Cart,03-01-2024 06:51,1026.0,Web
980,304,S00515,HOMEPAGE_VIEW,2024-02-26 22:15:00,,iOS App
981,304,S00515,Product_View,2024-02-26 22:23:00,1033.0,iOS App
982,88,S00516,Homepage_View,2023-04-05 07:08:00,,iOS App
983,475,S00517,homepage_view,2023-08-29 04:21:00,1004.0,Android App
984,475,S00517,Product_View,2023-08-29 04:42:00,1004.0,Android App
985,167,S00518,HOMEPAGE_VIEW,2023-11-27 02:09:00,,Web
986,167,S00518,product_view,2023-11-27 02:11:00,1036.0,Web
987,167,S00518,add_to_cart,27-11-2023 02:20,1036.0,Web
988,445,S00519,HOMEPAGE_VIEW,2024-09-16 18:24:00,,iOS App
989,325,S00520,homepage_view,2023-08-08 19:15:00,,Web
990,440,S00521,HOMEPAGE_VIEW,2023-03-02 12:08:00,,iOS App
991,48,S00522,homepage_view,2023-09-13 15:06:00,,iOS App
992,332,S00523,homepage_view,2024-02-16 09:06:00,,iOS App
993,332,S00523,product_view,2024-02-16 09:11:00,1020.0,iOS App
994,331,S00524,homepage_view,2024-11-17 12:17:00,,iOS App
995,194,S00525,HOMEPAGE_VIEW,2023-05-17 12:01:00,1008.0,iOS App
996,138,S00526,homepage_view,2024-08-20 04:01:00,1039.0,Web
997,174,S00527,Homepage_View,2023-01-14 22:05:00,,iOS App
998,158,S00528,homepage_view,2024-03-29 10:08:00,,Android App
999,158,S00528,product_view,2024-03-29 10:09:00,1010.0,Android App
1000,158,S00528,Add_To_Cart,2024-03-29 10:26:00,1010.0,Android App
1001,158,S00528,Checkout_Start,2024-03-29 10:40:00,1010.0,Android App
1002,116,S00529,Homepage_View,2025-01-12 22:04:00,,Web
1003,116,S00529,Product_View,12-01-2025 22:14,1046.0,Web
1004,116,S00529,add_to_cart,2025-01-12 22:26:00,1046.0,Web
1005,116,S00529,Checkout_Start,2025-01-12 22:43:00,1046.0,Web
1006,77,S00530,Homepage_View,2023-03-05 21:20:00,,Web
1007,339,S00531,homepage_view,2023-04-05 11:03:00,,Android App
1008,76,S00532,HOMEPAGE_VIEW,2024-05-29 10:15:00,,iOS App
1009,58,S00533,homepage_view,2024-01-24 18:09:00,,Android App
1010,58,S00533,Product_View,2024-01-24 18:22:00,1047.0,Android App
1011,58,S00533,Add_To_Cart,2024-01-24 18:45:00,1047.0,Android App
1012,58,S00533,checkout_start,2024-01-24 19:06:00,1047.0,Android App
1013,276,S00534,homepage_view,2023-06-26 17:18:00,,Android App
1014,276,S00534,product_view,2023-06-26 17:37:00,1035.0,Android App
1015,276,S00534,add_to_cart,26-06-2023 17:38,1035.0,Android App
1016,491,S00535,Homepage_View,2024-05-28 04:12:00,,iOS App
1017,151,S00536,homepage_view,2023-08-20 14:14:00,,iOS App
1018,61,S00537,HOMEPAGE_VIEW,2024-02-20 22:13:00,,Web
1019,61,S00537,product_view,2024-02-20 22:36:00,1010.0,Web
1020,61,S00537,add_to_cart,2024-02-20 22:56:00,,Web
1021,61,S00537,checkout_start,2024-02-20 22:59:00,1010.0,Web
1022,77,S00538,HOMEPAGE_VIEW,2023-02-24 05:24:00,,Android App
1023,77,S00538,Product_View,2023-02-24 05:35:00,1009.0,Android App
1024,147,S00539,homepage_view,2024-05-09 03:21:00,,iOS App
1025,147,S00539,Product_View,2024-05-09 03:34:00,1004.0,iOS App
1026,284,S00540,Homepage_View,2023-08-30 22:17:00,,Android App
1027,284,S00540,Product_View,2023-08-30 22:20:00,1037.0,Android App
1028,284,S00540,Add_To_Cart,2023-08-30 22:27:00,1037.0,Android App
1029,284,S00540,checkout_start,2023-08-30 22:51:00,1037.0,Android App
1030,284,S00540,PURCHASE_COMPLETE,2023-08-30 23:02:00,1037.0,Android App
1031,85,S00541,Homepage_View,13-01-2025 00:07,,Web
1032,434,S00542,homepage_view,05-05-2024 10:10,,iOS App
1033,388,S00543,homepage_view,13-01-2025 23:21,,Web
1034,23,S00544,Homepage_View,2023-05-03 18:02:00,,Android App
1035,385,S00545,Homepage_View,2024-06-23 09:07:00,,Android App
1036,360,S00546,HOMEPAGE_VIEW,2023-02-15 21:14:00,,iOS App
1037,13,S00547,homepage_view,2024-06-20 18:19:00,,Android App
1038,13,S00547,product_view,2024-06-20 18:40:00,1031.0,Android App
1039,13,S00547,ADD_TO_CART,2024-06-20 18:47:00,1031.0,Android App
1040,13,S00547,Checkout_Start,2024-06-20 19:04:00,1031.0,Android App
1041,13,S00547,Purchase_Complete,2024-06-20 19:14:00,1031.0,Android App
1042,21,S00548,homepage_view,2025-01-10 20:08:00,1025.0,Web
1043,291,S00549,homepage_view,2023-06-19 20:01:00,,Android App
1044,409,S00550,Homepage_View,2023-02-18 02:15:00,,Android App
1045,409,S00550,Product_View,2023-02-18 02:34:00,1007.0,Android App
1046,409,S00550,Add_To_Cart,2023-02-18 02:57:00,1007.0,Android App
1047,409,S00550,checkout_start,2023-02-18 03:12:00,1007.0,Android App
1048,250,S00551,Homepage_View,2023-11-02 01:13:00,,Android App
1049,250,S00551,Product_View,2023-11-02 01:25:00,1019.0,Android App
1050,260,S00552,HOMEPAGE_VIEW,13-06-2024 14:02,1044.0,Android App
1051,359,S00553,Homepage_View,2023-05-04 17:04:00,,iOS App
1052,115,S00554,Homepage_View,2024-02-01 12:03:00,,Android App
1053,239,S00555,homepage_view,2023-10-06 03:24:00,1012.0,iOS App
1054,103,S00556,Homepage_View,2023-06-05 12:11:00,1005.0,Android App
1055,244,S00557,HOMEPAGE_VIEW,2024-09-19 03:02:00,,Android App
1056,164,S00558,Homepage_View,2023-07-25 18:25:00,,iOS App
1057,243,S00559,HOMEPAGE_VIEW,2025-01-14 17:25:00,,iOS App
1058,243,S00559,product_view,2025-01-14 17:30:00,1002.0,iOS App
1059,243,S00559,Add_To_Cart,2025-01-14 17:53:00,1002.0,iOS App
1060,133,S00560,Homepage_View,2023-04-20 05:14:00,1006.0,iOS App
1061,133,S00560,Product_View,2023-04-20 05:28:00,1006.0,iOS App
1062,83,S00561,HOMEPAGE_VIEW,22-09-2023 22:23,,Android App
1063,306,S00562,HOMEPAGE_VIEW,2024-11-13 06:22:00,,iOS App
1064,481,S00563,homepage_view,2025-01-11 00:11:00,,Web
1065,481,S00563,product_view,2025-01-11 00:22:00,1047.0,Web
1066,135,S00564,homepage_view,2023-07-23 16:15:00,,Web
1067,19,S00565,HOMEPAGE_VIEW,2023-09-24 06:14:00,,Web
1068,19,S00565,product_view,2023-09-24 06:26:00,1013.0,Web
1069,296,S00566,Homepage_View,2023-11-07 00:01:00,,Android App
1070,359,S00567,Homepage_View,2023-06-05 15:14:00,,Web
1071,359,S00567,Product_View,2023-06-05 15:39:00,1030.0,Web
1072,359,S00567,Add_To_Cart,2023-06-05 15:53:00,1030.0,Web
1073,359,S00567,Checkout_Start,2023-06-05 16:06:00,1030.0,Web
1074,224,S00568,homepage_view,2025-01-13 11:04:00,,Web
1075,316,S00569,HOMEPAGE_VIEW,24-11-2023 13:24,1032.0,iOS App
1076,316,S00569,product_view,2023-11-24 13:43:00,1032.0,iOS App
1077,109,S00570,homepage_view,2024-04-28 07:13:00,,Android App
1078,109,S00570,Product_View,2024-04-28 07:28:00,1036.0,Android App
1079,402,S00571,homepage_view,2023-07-08 23:12:00,,Android App
1080,158,S00572,Homepage_View,30-05-2024 13:01,,Web
1081,431,S00573,Homepage_View,2024-06-16 16:11:00,,Web
1082,431,S00573,Product_View,2024-06-16 16:29:00,1039.0,Web
1083,425,S00574,HOMEPAGE_VIEW,2023-04-24 01:05:00,,Web
1084,425,S00574,product_view,2023-04-24 01:16:00,1028.0,Web
1085,425,S00574,ADD_TO_CART,2023-04-24 01:21:00,1028.0,Web
1086,425,S00574,Checkout_Start,2023-04-24 01:46:00,1028.0,Web
1087,425,S00574,purchase_complete,24-04-2023 01:57,1028.0,Web
1088,6,S00575,HOMEPAGE_VIEW,2023-07-25 20:01:00,,Web
1089,6,S00575,product_view,2023-07-25 20:14:00,1010.0,Web
1090,6,S00575,ADD_TO_CART,2023-07-25 20:29:00,1010.0,Web
1091,6,S00575,Checkout_Start,2023-07-25 20:37:00,1010.0,Web
1092,9999,S00576,Homepage_View,2023-08-06 12:02:00,,Android App
1093,372,S00576,product_view,2023-08-06 12:21:00,1043.0,Android App
1094,63,S00577,homepage_view,2024-09-03 03:09:00,,iOS App
1095,63,S00577,Product_View,2024-09-03 03:16:00,1019.0,iOS App
1096,212,S00578,homepage_view,2024-03-25 02:03:00,,Android App
1097,212,S00578,product_view,2024-03-25 02:18:00,1041.0,Android App
1098,212,S00578,ADD_TO_CART,2024-03-25 02:24:00,1041.0,Android App
1099,212,S00578,Checkout_Start,2024-03-25 02:35:00,1041.0,Android App
1100,280,S00579,Homepage_View,2023-10-11 00:24:00,1034.0,iOS App
1101,280,S00579,product_view,2023-10-11 00:25:00,1034.0,iOS App
1102,280,S00579,add_to_cart,2023-10-11 00:32:00,1034.0,iOS App
1103,482,S00580,homepage_view,2024-09-24 04:16:00,1018.0,Android App
1104,151,S00581,HOMEPAGE_VIEW,2023-05-01 14:14:00,1032.0,Web
1105,151,S00581,Product_View,2023-05-01 14:21:00,1032.0,Web
1106,151,S00581,ADD_TO_CART,2023-05-01 14:46:00,1032.0,Web
1107,250,S00582,HOMEPAGE_VIEW,2023-09-29 13:20:00,,Android App
1108,250,S00582,Product_View,2023-09-29 13:33:00,1028.0,Android App
1109,250,S00582,add_to_cart,2023-09-29 13:54:00,1028.0,Android App
1110,130,S00583,HOMEPAGE_VIEW,2023-04-23 18:20:00,1019.0,Android App
1111,130,S00583,product_view,2023-04-23 18:24:00,1019.0,Android App
1112,130,S00583,Add_To_Cart,2023-04-23 18:30:00,1019.0,Android App
1113,130,S00583,Checkout_Start,2023-04-23 18:35:00,1019.0,Android App
1114,130,S00583,PURCHASE_COMPLETE,2023-04-23 18:36:00,1019.0,Android App
1115,408,S00584,Homepage_View,2025-01-13 18:13:00,,Web
1116,408,S00584,product_view,2025-01-13 18:22:00,1005.0,Web
1117,9999,S00585,homepage_view,2023-01-31 13:07:00,,Android App
1118,350,S00585,Product_View,2023-01-31 13:16:00,1021.0,Android App
1119,308,S00586,HOMEPAGE_VIEW,19-02-2024 10:08,,Web
1120,295,S00587,Homepage_View,2024-08-31 00:05:00,,Android App
1121,295,S00587,product_view,31-08-2024 00:16,1019.0,Android App
1122,295,S00587,ADD_TO_CART,2024-08-31 00:30:00,1019.0,Android App
1123,295,S00587,Checkout_Start,2024-08-31 00:33:00,1019.0,Android App
1124,295,S00587,PURCHASE_COMPLETE,2024-08-31 00:43:00,1019.0,Android App
1125,329,S00588,homepage_view,2023-04-16 03:04:00,,Android App
1126,329,S00588,Product_View,2023-04-16 03:15:00,1040.0,Android App
1127,329,S00588,Add_To_Cart,2023-04-16 03:39:00,1040.0,Android App
1128,329,S00588,checkout_start,2023-04-16 04:02:00,1040.0,Android App
1129,57,S00589,Homepage_View,2025-01-12 01:09:00,,Android App
1130,57,S00589,product_view,2025-01-12 01:32:00,1005.0,Android App
1131,62,S00590,HOMEPAGE_VIEW,2024-08-05 04:25:00,,Android App
1132,62,S00590,product_view,2024-08-05 04:40:00,1010.0,Android App
1133,62,S00590,ADD_TO_CART,2024-08-05 04:56:00,1010.0,Android App
1134,248,S00591,Homepage_View,2023-07-07 07:25:00,,iOS App
1135,125,S00592,homepage_view,2023-09-17 21:23:00,,Web
1136,125,S00592,product_view,2023-09-17 21:45:00,1014.0,Web
1137,125,S00592,add_to_cart,2023-09-17 22:01:00,1014.0,Web
1138,264,S00593,HOMEPAGE_VIEW,2023-04-13 10:15:00,,Android App
1139,113,S00594,HOMEPAGE_VIEW,2023-11-23 11:20:00,,Android App
1140,113,S00594,product_view,2023-11-23 11:34:00,1029.0,Android App
1141,296,S00595,homepage_view,2023-09-30 20:15:00,,iOS App
1142,96,S00596,HOMEPAGE_VIEW,2024-11-15 08:22:00,,iOS App
1143,44,S00597,Homepage_View,2023-04-02 11:05:00,,Android App
1144,44,S00597,Product_View,02-04-2023 11:14,1014.0,Android App
1145,375,S00598,Homepage_View,2023-01-28 13:07:00,,iOS App
1146,266,S00599,HOMEPAGE_VIEW,2023-06-13 13:02:00,,iOS App
1147,266,S00599,Product_View,2023-06-13 13:04:00,1044.0,iOS App
1148,142,S00600,Homepage_View,2024-04-28 07:23:00,,Web
1149,451,S00601,homepage_view,2023-07-03 22:07:00,,Android App
1150,451,S00601,Product_View,2023-07-03 22:27:00,1032.0,Android App
1151,451,S00601,ADD_TO_CART,2023-07-03 22:44:00,1032.0,Android App
1152,353,S00602,homepage_view,2024-03-04 07:22:00,,iOS App
1153,353,S00602,Product_View,2024-03-04 07:23:00,1021.0,iOS App
1154,353,S00602,add_to_cart,2024-03-04 07:32:00,1021.0,iOS App
1155,353,S00602,Checkout_Start,2024-03-04 07:44:00,1021.0,iOS App
1156,353,S00602,Purchase_Complete,2024-03-04 07:52:00,1021.0,iOS App
1157,291,S00603,HOMEPAGE_VIEW,2023-06-08 21:17:00,,Android App
1158,291,S00603,Product_View,2023-06-08 21:27:00,1015.0,Android App
1159,280,S00604,Homepage_View,2023-11-11 08:09:00,,Web
1160,280,S00604,Product_View,2023-11-11 08:20:00,1032.0,Web
1161,373,S00605,homepage_view,2023-08-03 20:14:00,,iOS App
1162,373,S00605,Product_View,2023-08-03 20:22:00,1010.0,iOS App
1163,100,S00606,HOMEPAGE_VIEW,2023-06-09 12:09:00,,Web
1164,100,S00606,product_view,2023-06-09 12:26:00,1007.0,Web
1165,455,S00607,Homepage_View,09-12-2023 10:14,,Android App
1166,455,S00607,product_view,2023-12-09 10:25:00,1038.0,Android App
1167,496,S00608,Homepage_View,2024-03-26 11:01:00,1008.0,Android App
1168,268,S00609,homepage_view,2024-04-11 09:22:00,,Web
1169,8,S00610,homepage_view,2025-01-14 18:19:00,,iOS App
